Volume,Abs
0.495263,0.329344
0.496093,0.329531
0.496924,0.329895
0.497754,0.329888
0.498585,0.330297
0.499416,0.331227
0.500247,0.33161
0.501077,0.331309
0.501908,0.331162
0.502738,0.331092
0.503569,0.330304
0.5044,0.329564
0.50523,0.329428
0.506061,0.329361
0.506892,0.329237
0.507722,0.329044
0.508553,0.328881
0.509384,0.328976
0.510214,0.329077
0.511045,0.328852
0.511876,0.328892
0.512706,0.328728
0.513537,0.327764
0.514368,0.327202
0.515198,0.327225
0.516029,0.327128
0.51686,0.326725
0.51769,0.326554
0.518521,0.326504
0.519352,0.326464
0.520182,0.326757
0.521013,0.326859
0.521844,0.326638
0.522674,0.326746
0.523505,0.327
0.524336,0.327025
0.525166,0.32707
0.525997,0.326976
0.526828,0.326419
0.527658,0.325624
0.528489,0.325188
0.52932,0.324782
0.53015,0.324693
0.530981,0.324572
0.531812,0.324564
0.532642,0.324628
0.533473,0.324717
0.534304,0.324386
0.535134,0.323874
0.535965,0.323401
0.536796,0.323013
0.537626,0.322724
0.538457,0.322382
0.539288,0.322306
0.540118,0.322305
0.540949,0.322127
0.54178,0.322498
0.54261,0.32298
0.543441,0.322995
0.544272,0.322796
0.545102,0.322879
0.545933,0.323126
0.546764,0.322847
0.547594,0.322668
0.548425,0.32274
0.549256,0.322653
0.550086,0.32267
0.550917,0.323114
0.551748,0.32304
0.552578,0.322921
0.553409,0.322997
0.55424,0.323141
0.55507,0.323735
0.555901,0.324301
0.556732,0.324281
0.557562,0.324365
0.558393,0.324429
0.559224,0.324515
0.560054,0.324432
0.560885,0.324154
0.561716,0.324095
0.562546,0.32406
0.563377,0.324094
0.564208,0.324256
0.565038,0.324042
0.565869,0.324586
0.5667,0.324961
0.56753,0.325024
0.568361,0.324916
0.569192,0.325399
0.570022,0.324908
0.570853,0.325567
0.571684,0.325206
0.572514,0.325193
0.573345,0.32559
0.574175,0.325482
0.575006,0.324986
0.575837,0.325078
0.576668,0.325652
0.577498,0.325436
0.578329,0.325169
0.579159,0.325235
0.57999,0.325674
0.580821,0.325382
0.581651,0.325273
0.582482,0.325224
0.583313,0.324864
0.584144,0.324489
0.584974,0.324436
0.585805,0.323973
0.586635,0.32391
0.587466,0.323747
0.588297,0.323682
0.589127,0.323965
0.589958,0.324345
0.590789,0.324543
0.591619,0.324545
0.59245,0.323931
0.593281,0.323608
0.594111,0.323771
0.594942,0.324099
0.595773,0.324063
0.596603,0.323797
0.597434,0.323297
0.598265,0.322993
0.599095,0.322762
0.599926,0.322444
0.600757,0.322206
0.601587,0.322224
0.602418,0.321642
0.603249,0.32084
0.604079,0.320191
0.60491,0.32002
0.605741,0.320191
0.606571,0.320052
0.607402,0.319308
0.608233,0.31904
0.609063,0.318995
0.609894,0.318628
0.610725,0.318257
0.611555,0.318591
0.612386,0.318197
0.613217,0.31851
0.614047,0.318438
0.614878,0.317817
0.615709,0.317565
0.616539,0.317355
0.61737,0.317058
0.618201,0.316384
0.619031,0.316257
0.619862,0.3165
0.620693,0.316137
0.621523,0.315188
0.622354,0.31497
0.623185,0.314712
0.624015,0.314153
0.624846,0.313547
0.625677,0.3134
0.626507,0.312798
0.627338,0.312498
0.628169,0.312113
0.628999,0.311891
0.62983,0.311409
0.630661,0.310254
0.631491,0.309478
0.632322,0.308787
0.633153,0.307641
0.633983,0.30712
0.634814,0.306289
0.635645,0.305497
0.636475,0.304582
0.637306,0.303793
0.638137,0.303145
0.638967,0.302991
0.639798,0.301925
0.640629,0.300808
0.641459,0.299403
0.64229,0.29925
0.643121,0.298731
0.643951,0.298902
0.644782,0.299028
0.645613,0.299068
0.646443,0.299251
0.647274,0.297761
0.648105,0.297272
0.648935,0.296012
0.649766,0.294564
0.650597,0.293427
0.651427,0.29295
0.652258,0.293082
0.653089,0.292661
0.653919,0.292188
0.65475,0.290988
0.655581,0.290282
0.656411,0.289308
0.657242,0.28851
0.658073,0.288675
0.658903,0.287597
0.659734,0.287466
0.660565,0.286446
0.661395,0.285627
0.662226,0.28519
0.663056,0.284737
0.663887,0.284451
0.664718,0.283919
0.665549,0.283774
0.666379,0.28336
0.66721,0.282763
0.668041,0.282644
0.668871,0.282435
0.669702,0.282364
0.670532,0.28191
0.671363,0.281499
0.672194,0.281415
0.673025,0.281297
0.673855,0.280954
0.674686,0.281217
0.675516,0.281477
0.676347,0.281575
0.677178,0.281617
0.678008,0.281576
0.678839,0.281301
0.67967,0.280607
0.680501,0.279889
0.681331,0.279831
0.682162,0.27974
0.682992,0.28001
0.683823,0.279498
0.684654,0.278764
0.685484,0.278074
0.686315,0.277578
0.687146,0.277013
0.687976,0.276141
0.688807,0.275848
0.689638,0.275479
0.690468,0.275706
0.691299,0.275826
0.69213,0.275865
0.69296,0.275587
0.693791,0.275002
0.694622,0.274381
0.695452,0.273836
0.696283,0.273597
0.697114,0.273034
0.697944,0.27285
0.698775,0.272523
0.699606,0.272044
0.700436,0.272212
0.701267,0.271985
0.702098,0.2716
0.702928,0.271305
0.703759,0.27103
0.70459,0.271143
0.70542,0.271044
0.706251,0.270921
0.707082,0.270375
0.707912,0.269969
0.708743,0.269207
0.709574,0.268259
0.710404,0.267459
0.711235,0.266291
0.712066,0.265429
0.712896,0.265209
0.713727,0.26513
0.714558,0.264727
0.715388,0.263718
0.716219,0.263028
0.71705,0.261543
0.71788,0.260841
0.718711,0.260297
0.719542,0.259769
0.720372,0.25953
0.721203,0.259536
0.722034,0.259033
0.722864,0.258781
0.723695,0.258525
0.724526,0.257944
0.725356,0.257373
0.726187,0.256772
0.727018,0.256122
0.727848,0.255845
0.728679,0.255734
0.72951,0.255765
0.73034,0.255648
0.731171,0.255048
0.732002,0.254765
0.732832,0.254253
0.733663,0.253471
0.734494,0.253268
0.735324,0.252881
0.736155,0.252373
0.736986,0.252268
0.737816,0.252102
0.738647,0.252079
0.739478,0.25204
0.740308,0.251749
0.741139,0.251165
0.74197,0.250338
0.7428,0.249348
0.743631,0.248587
0.744462,0.248111
0.745292,0.247514
0.746123,0.246916
0.746954,0.246177
0.747784,0.245146
0.748615,0.244311
0.749446,0.243762
0.750276,0.243453
0.751107,0.243315
0.751938,0.243015
0.752768,0.243089
0.753599,0.243349
0.75443,0.242871
0.75526,0.24204
0.756091,0.241388
