Volume,Abs
0.305504,0.182493
0.306183,0.182167
0.306863,0.181708
0.307542,0.181336
0.308222,0.180989
0.308901,0.181261
0.309581,0.182055
0.31026,0.18242
0.310939,0.182343
0.311619,0.182209
0.312298,0.182732
0.312978,0.182807
0.313657,0.182869
0.314337,0.182838
0.315016,0.18299
0.315695,0.183599
0.316375,0.183689
0.317054,0.183622
0.317734,0.183986
0.318413,0.184117
0.319092,0.183684
0.319772,0.183241
0.320451,0.182977
0.321131,0.182222
0.32181,0.181581
0.32249,0.181194
0.323169,0.180994
0.323848,0.18146
0.324528,0.181494
0.325207,0.180978
0.325887,0.180383
0.326566,0.180607
0.327245,0.180475
0.327925,0.180797
0.328604,0.181185
0.329284,0.181313
0.329963,0.181257
0.330642,0.181729
0.331322,0.181543
0.332001,0.181107
0.332681,0.180792
0.33336,0.180817
0.33404,0.18091
0.334719,0.181056
0.335398,0.180794
0.336078,0.180512
0.336757,0.180491
0.337437,0.180673
0.338116,0.18117
0.338796,0.180772
0.339475,0.180252
0.340154,0.180245
0.340834,0.180959
0.341513,0.18126
0.342193,0.182349
0.342872,0.182589
0.343551,0.182595
0.344231,0.182715
0.34491,0.182596
0.34559,0.182628
0.346269,0.182529
0.346949,0.182408
0.347628,0.182433
0.348307,0.182744
0.348987,0.183322
0.349666,0.183646
0.350346,0.183782
0.351025,0.183651
0.351704,0.183361
0.352384,0.183254
0.353063,0.183543
0.353743,0.183888
0.354422,0.183726
0.355101,0.183414
0.355781,0.183377
0.35646,0.18339
0.35714,0.182757
0.357819,0.182858
0.358499,0.183306
0.359178,0.183803
0.359857,0.184233
0.360537,0.184258
0.361216,0.185035
0.361896,0.185519
0.362575,0.185964
0.363255,0.186649
0.363934,0.186909
0.364613,0.187381
0.365293,0.188204
0.365972,0.188868
0.366652,0.189309
0.367331,0.189793
0.36801,0.189642
0.36869,0.190017
0.369369,0.19015
0.370049,0.190384
0.370728,0.190913
0.371408,0.190893
0.372087,0.190771
0.372766,0.191499
0.373446,0.192559
0.374125,0.193649
0.374805,0.194623
0.375484,0.194751
0.376163,0.194733
0.376843,0.194764
0.377522,0.195028
0.378202,0.195777
0.378881,0.1961
0.37956,0.196945
0.38024,0.198077
0.380919,0.199032
0.381599,0.199515
0.382278,0.199976
0.382958,0.200467
0.383637,0.200604
0.384316,0.200747
0.384996,0.20156
0.385675,0.201976
0.386355,0.202728
0.387034,0.203707
0.387714,0.204587
0.388393,0.205145
0.389072,0.20546
0.389752,0.205395
0.390431,0.205552
0.391111,0.205583
0.39179,0.205569
0.392469,0.205826
0.393149,0.206349
0.393828,0.207172
0.394508,0.207724
0.395187,0.207947
0.395867,0.208187
0.396546,0.209351
0.397225,0.209911
0.397905,0.209976
0.398584,0.209997
0.399264,0.210123
0.399943,0.210247
0.400622,0.210003
0.401302,0.210093
0.401981,0.210401
0.402661,0.210621
0.40334,0.210607
0.404019,0.210529
0.404699,0.210544
0.405378,0.211009
0.406058,0.211277
0.406737,0.211207
0.407417,0.21108
0.408096,0.211556
0.408775,0.212597
0.409455,0.213407
0.410134,0.213526
0.410814,0.213199
0.411493,0.213536
0.412173,0.213166
0.412852,0.213223
0.413531,0.213474
0.414211,0.213501
0.41489,0.213063
0.41557,0.213101
0.416249,0.212558
0.416928,0.212499
0.417608,0.212638
0.418287,0.212949
0.418967,0.213937
0.419646,0.213741
0.420326,0.213805
0.421005,0.213583
0.421684,0.213133
0.422364,0.212793
0.423043,0.2128
0.423723,0.212442
0.424402,0.212808
0.425081,0.213317
0.425761,0.213429
0.42644,0.213018
0.42712,0.213361
0.427799,0.213205
0.428478,0.212979
0.429158,0.212814
0.429837,0.212731
0.430517,0.212489
0.431196,0.212545
0.431876,0.212539
0.432555,0.21212
0.433234,0.212225
0.433914,0.211897
0.434593,0.211347
0.435273,0.210704
0.435952,0.210017
0.436631,0.209249
0.437311,0.208613
0.43799,0.208099
0.43867,0.207877
0.439349,0.207884
0.440029,0.207986
0.440708,0.208116
0.441387,0.207806
0.442067,0.207483
0.442746,0.207002
0.443426,0.206491
0.444105,0.206347
0.444785,0.206013
0.445464,0.206086
0.446143,0.206403
0.446823,0.206458
0.447502,0.205949
0.448182,0.205547
0.448861,0.205324
0.44954,0.205081
0.45022,0.204344
0.450899,0.203295
0.451579,0.202738
0.452258,0.202688
0.452937,0.202088
0.453617,0.201953
0.454296,0.201885
0.454976,0.201463
0.455655,0.201624
0.456335,0.201608
0.457014,0.201093
0.457693,0.200579
0.458373,0.200356
0.459052,0.200431
0.459732,0.200587
0.460411,0.200869
0.46109,0.200684
0.46177,0.20005
0.462449,0.199279
0.463129,0.198856
0.463808,0.198644
0.464488,0.198621
0.465167,0.198622
0.465846,0.19839
0.466526,0.197701
0.467205,0.197468
0.467885,0.197351
0.468564,0.197002
0.469244,0.196632
0.469923,0.196476
0.470602,0.196264
0.471282,0.196348
0.471961,0.196477
0.472641,0.19638
0.47332,0.196241
0.473999,0.196583
0.474679,0.196921
0.475358,0.197635
0.476038,0.198124
0.476717,0.198434
0.477396,0.198782
0.478076,0.19931
0.478755,0.200109
0.479435,0.200308
0.480114,0.199717
0.480794,0.198621
0.481473,0.197695
0.482152,0.197943
0.482832,0.198224
0.483511,0.198439
0.484191,0.198533
0.48487,0.19887
0.485549,0.198712
0.486229,0.198991
0.486908,0.199326
0.487588,0.199221
0.488267,0.198781
0.488947,0.198861
0.489626,0.199101
0.490305,0.199561
0.490985,0.200136
0.491664,0.200603
0.492344,0.200951
0.493023,0.200838
0.493703,0.200965
0.494382,0.201193
0.495061,0.201319
0.495741,0.201477
0.49642,0.201669
0.4971,0.20152
0.497779,0.201399
0.498458,0.20151
0.499138,0.201845
0.499817,0.202083
0.500497,0.201581
0.501176,0.201281
0.501855,0.200956
0.502535,0.200578
0.503214,0.201079
0.503894,0.201232
0.504573,0.201478
0.505253,0.201576
0.505932,0.201522
0.506611,0.201497
0.507291,0.201606
0.50797,0.201446
0.50865,0.201299
0.509329,0.20103
0.510008,0.200566
0.510688,0.200103
0.511367,0.2
0.512047,0.200021
0.512726,0.199848
0.513406,0.19952
0.514085,0.199317
0.514764,0.19952
0.515444,0.19921
0.516123,0.199022
0.516803,0.198707
0.517482,0.198185
0.518162,0.197944
0.518841,0.197172
0.51952,0.196838
0.5202,0.196416
0.520879,0.195922
0.521559,0.195701
0.522238,0.196133
0.522917,0.196596
0.523597,0.196345
0.524276,0.19584
0.524956,0.195435
0.525635,0.195003
0.526314,0.194511
0.526994,0.19449
0.527673,0.193983
0.528353,0.193129
0.529032,0.19254
0.529712,0.192355
0.530391,0.192359
0.53107,0.192593
0.53175,0.192406
0.532429,0.191617
0.533109,0.190888
0.533788,0.190993
0.534467,0.191704
0.535147,0.192216
0.535826,0.192519
0.536506,0.192966
0.537185,0.19297
0.537865,0.192891
0.538544,0.192819
0.539223,0.192841
0.539903,0.19326
0.540582,0.193189
0.541262,0.193546
0.541941,0.193858
0.542621,0.193771
0.5433,0.193344
0.543979,0.192869
0.544659,0.19227
0.545338,0.192258
0.546018,0.192609
0.546697,0.192882
0.547376,0.193438
0.548056,0.193767
0.548735,0.193921
0.549415,0.194089
0.550094,0.194165
0.550774,0.193755
0.551453,0.194213
0.552132,0.19403
0.552812,0.193616
0.553491,0.193208
0.554171,0.193043
0.55485,0.193609
0.555529,0.194314
0.556209,0.194273
0.556888,0.19436
0.557568,0.19466
0.558247,0.194255
0.558926,0.194578
0.559606,0.194971
0.560285,0.195332
0.560965,0.195704
0.561644,0.196108
0.562324,0.1963
0.563003,0.196216
0.563682,0.196331
0.564362,0.196659
0.565041,0.19694
0.565721,0.196767
0.5664,0.196788
0.56708,0.197234
0.567759,0.197729
0.568438,0.198063
0.569118,0.198191
0.569797,0.198328
0.570477,0.199038
0.571156,0.199623
0.571835,0.199982
0.572515,0.200042
0.573194,0.199724
0.573874,0.199472
0.574553,0.199552
0.575233,0.199735
0.575912,0.199633
0.576591,0.199033
0.577271,0.198465
0.57795,0.198665
0.57863,0.198442
0.579309,0.198631
0.579988,0.199178
0.580668,0.199028
0.581347,0.198685
0.582027,0.198592
0.582706,0.198483
0.583385,0.198594
0.584065,0.199164
0.584744,0.199981
0.585424,0.200096
0.586103,0.200487
0.586783,0.200863
0.587462,0.201118
0.588141,0.20135
0.588821,0.200759
0.5895,0.200406
0.59018,0.20022
0.590859,0.200192
0.591539,0.200087
0.592218,0.19995
0.592897,0.199619
0.593577,0.199585
0.594256,0.200205
0.594936,0.200941
0.595615,0.201385
0.596294,0.201263
0.596974,0.200781
0.597653,0.200331
0.598333,0.200309
0.599012,0.199943
0.599692,0.200044
0.600371,0.200211
0.60105,0.200249
0.60173,0.200347
0.602409,0.201535
0.603089,0.201168
0.603768,0.201282
0.604447,0.201825
0.605127,0.202529
0.605806,0.203088
0.606486,0.203322
0.607165,0.204003
0.607844,0.204262
0.608524,0.204229
0.609203,0.204171
0.609883,0.204027
0.610562,0.203709
0.611242,0.203931
0.611921,0.204172
0.6126,0.204121
0.61328,0.203702
0.613959,0.20285
0.614639,0.202801
0.615318,0.202853
0.615998,0.202767
0.616677,0.202421
0.617356,0.201689
0.618036,0.201858
0.618715,0.202253
0.619395,0.201946
0.620074,0.20133
0.620753,0.201476
0.621433,0.20065
0.622112,0.200791
0.622792,0.200886
0.623471,0.200964
0.624151,0.201041
0.62483,0.200665
0.625509,0.200378
0.626189,0.199913
0.626868,0.199833
0.627548,0.199933
0.628227,0.199567
0.628906,0.198874
0.629586,0.198889
0.630265,0.19909
0.630945,0.199237
0.631624,0.199295
0.632303,0.199483
0.632983,0.199859
0.633662,0.200439
0.634342,0.200657
0.635021,0.200345
0.635701,0.199771
0.63638,0.199997
0.637059,0.199745
0.637739,0.199671
0.638418,0.199826
0.639098,0.200113
0.639777,0.200375
0.640457,0.200579
0.641136,0.200886
0.641815,0.200896
0.642495,0.200818
0.643174,0.201162
0.643854,0.200307
0.644533,0.200281
0.645212,0.200618
0.645892,0.20019
0.646571,0.199669
0.647251,0.199129
0.64793,0.198745
0.64861,0.198222
0.649289,0.197734
0.649968,0.198163
0.650648,0.198523
0.651327,0.199033
0.652007,0.199442
0.652686,0.199627
0.653365,0.199591
0.654045,0.199564
0.654724,0.200299
0.655404,0.201143
0.656083,0.201636
0.656762,0.201828
0.657442,0.202398
0.658121,0.202586
0.658801,0.203149
0.65948,0.203443
0.66016,0.203488
0.660839,0.203628
0.661518,0.204237
0.662198,0.204166
0.662877,0.204425
0.663557,0.204529
0.664236,0.204364
0.664916,0.204479
0.665595,0.204007
0.666274,0.20359
0.666954,0.203681
0.667633,0.203762
0.668313,0.203411
0.668992,0.20425
0.669671,0.204981
0.670351,0.205389
0.67103,0.205186
0.67171,0.204674
0.672389,0.204726
0.673069,0.204462
0.673748,0.203808
0.674427,0.20347
0.675107,0.203521
0.675786,0.203822
0.676466,0.20443
0.677145,0.204739
0.677824,0.204946
0.678504,0.205431
0.679183,0.206149
0.679863,0.206606
0.680542,0.206765
0.681221,0.206852
0.681901,0.206998
0.68258,0.206966
0.68326,0.206689
0.683939,0.207012
0.684619,0.206731
0.685298,0.207028
0.685977,0.207124
0.686657,0.206835
0.687336,0.206704
0.688016,0.206832
0.688695,0.207265
0.689375,0.207692
0.690054,0.208333
0.690733,0.209251
0.691413,0.209662
0.692092,0.210174
0.692772,0.209753
0.693451,0.20988
0.69413,0.210614
0.69481,0.210737
0.695489,0.210871
0.696169,0.210589
0.696848,0.210704
0.697528,0.211557
0.698207,0.212152
0.698886,0.212346
0.699566,0.212931
0.700245,0.213541
0.700925,0.21371
0.701604,0.213594
0.702283,0.214361
0.702963,0.214449
0.703642,0.214592
0.704322,0.215071
0.705001,0.215617
0.70568,0.215854
0.70636,0.216307
0.707039,0.216907
0.707719,0.217291
0.708398,0.217387
0.709078,0.217989
0.709757,0.219221
0.710436,0.219276
0.711116,0.218954
0.711795,0.218924
0.712475,0.219464
0.713154,0.219836
0.713833,0.219916
0.714513,0.220418
0.715192,0.220978
0.715872,0.221199
0.716551,0.221211
0.717231,0.220596
0.71791,0.220776
0.718589,0.221346
0.719269,0.221722
0.719948,0.221387
0.720628,0.220944
0.721307,0.221334
0.721987,0.221778
0.722666,0.222118
0.723345,0.222244
0.724025,0.221866
0.724704,0.22266
0.725384,0.222692
0.726063,0.222722
0.726742,0.222915
0.727422,0.223
0.728101,0.223026
0.728781,0.223643
0.72946,0.224163
0.730139,0.224285
0.730819,0.224054
0.731498,0.22394
0.732178,0.223634
0.732857,0.223332
0.733537,0.222942
0.734216,0.222804
0.734895,0.223257
0.735575,0.222987
0.736254,0.222755
0.736934,0.22272
0.737613,0.222619
0.738292,0.222323
0.738972,0.222063
0.739651,0.221921
0.740331,0.221593
0.74101,0.221075
0.74169,0.22063
0.742369,0.220641
0.743048,0.221475
0.743728,0.220697
0.744407,0.220666
0.745087,0.221042
0.745766,0.221184
0.746446,0.220698
0.747125,0.220773
0.747804,0.220143
0.748484,0.219599
0.749163,0.21967
0.749843,0.220695
0.750522,0.220848
0.751201,0.220682
0.751881,0.220399
0.75256,0.220353
0.75324,0.221197
0.753919,0.221591
0.754598,0.222047
0.755278,0.222207
0.755957,0.221906
0.756637,0.221427
0.757316,0.221556
0.757996,0.221748
0.758675,0.222251
0.759354,0.22273
0.760034,0.222833
0.760713,0.223298
0.761393,0.223527
0.762072,0.223569
0.762751,0.223347
0.763431,0.222914
0.76411,0.222513
0.76479,0.222712
0.765469,0.223076
0.766149,0.223237
0.766828,0.223347
0.767507,0.223692
0.768187,0.224222
0.768866,0.224931
0.769546,0.225459
0.770225,0.225779
0.770905,0.225967
0.771584,0.226172
0.772263,0.226261
0.772943,0.226226
0.773622,0.226192
0.774302,0.226176
0.774981,0.226201
0.77566,0.226465
0.77634,0.226776
0.777019,0.226734
0.777699,0.226621
0.778378,0.22649
0.779058,0.226107
0.779737,0.22646
0.780416,0.225961
0.781096,0.225422
0.781775,0.225307
0.782455,0.225866
0.783134,0.227171
0.783813,0.227739
0.784493,0.227705
0.785172,0.228124
0.785852,0.228878
0.786531,0.229131
0.78721,0.229274
0.78789,0.229396
0.788569,0.229664
0.789249,0.23018
0.789928,0.230886
0.790608,0.231459
0.791287,0.231481
0.791966,0.231361
0.792646,0.231591
0.793325,0.232149
0.794005,0.232646
0.794684,0.23257
0.795364,0.233115
0.796043,0.233544
0.796722,0.234197
0.797402,0.235094
0.798081,0.235372
0.798761,0.236421
0.79944,0.23716
0.800119,0.237683
0.800799,0.238132
0.801478,0.23862
0.802158,0.239026
0.802837,0.238974
0.803517,0.239261
0.804196,0.239948
0.804875,0.2403
0.805555,0.24106
0.806234,0.241672
0.806914,0.24221
0.807593,0.242667
0.808272,0.242746
0.808952,0.243426
0.809631,0.243766
0.810311,0.243952
0.81099,0.24416
0.811669,0.244457
0.812349,0.244422
0.813028,0.244473
0.813708,0.24504
0.814387,0.245717
0.815067,0.246307
0.815746,0.247152
0.816425,0.247828
0.817105,0.248696
0.817784,0.24936
0.818464,0.249862
0.819143,0.250511
0.819823,0.2518
0.820502,0.253663
0.821181,0.254713
0.821861,0.25552
0.82254,0.256491
0.82322,0.257418
0.823899,0.258438
0.824578,0.25854
0.825258,0.258777
0.825937,0.259237
0.826617,0.259643
0.827296,0.260112
0.827976,0.261263
0.828655,0.262206
0.829334,0.263131
0.830014,0.264188
0.830693,0.265287
0.831373,0.265758
0.832052,0.266339
0.832731,0.26709
0.833411,0.267684
0.83409,0.26786
0.83477,0.268266
0.835449,0.268946
0.836128,0.26956
0.836808,0.269709
0.837487,0.269596
0.838167,0.27009
0.838846,0.270618
0.839526,0.271342
0.840205,0.272022
0.840884,0.272566
0.841564,0.273073
0.842243,0.274032
0.842923,0.274525
0.843602,0.27494
0.844282,0.275565
0.844961,0.276379
0.84564,0.277072
0.84632,0.277878
0.846999,0.278936
0.847679,0.279757
0.848358,0.280496
0.849037,0.281447
0.849717,0.282622
0.850396,0.283439
0.851076,0.284575
0.851755,0.285433
0.852435,0.285865
0.853114,0.286298
0.853793,0.287229
0.854473,0.287464
0.855152,0.288093
0.855832,0.288934
0.856511,0.289564
0.85719,0.289347
0.85787,0.289668
0.858549,0.290217
0.859229,0.29069
0.859908,0.291417
0.860587,0.291989
0.861267,0.292494
0.861946,0.292633
0.862626,0.292654
0.863305,0.293195
0.863985,0.293642
0.864664,0.294362
0.865343,0.294939
0.866023,0.29555
0.866702,0.296416
0.867382,0.297441
0.868061,0.298528
0.868741,0.299012
0.86942,0.29892
0.870099,0.298624
0.870779,0.29866
0.871458,0.298969
0.872138,0.299064
0.872817,0.299668
0.873496,0.30073
0.874176,0.301865
0.874855,0.302452
0.875535,0.303843
0.876214,0.305008
0.876894,0.305862
0.877573,0.306448
0.878252,0.306927
0.878932,0.307955
0.879611,0.309124
0.880291,0.309699
0.88097,0.31035
0.881649,0.311458
0.882329,0.312042
0.883008,0.312526
0.883688,0.313029
0.884367,0.31349
0.885046,0.314131
0.885726,0.315281
0.886405,0.316474
0.887085,0.317446
0.887764,0.318154
0.888444,0.31872
0.889123,0.319323
0.889802,0.320145
0.890482,0.321383
0.891161,0.322178
0.891841,0.322934
0.89252,0.323591
0.8932,0.323827
0.893879,0.324939
0.894558,0.32613
0.895238,0.326907
0.895917,0.328094
0.896597,0.329884
0.897276,0.330405
0.897955,0.331523
0.898635,0.333049
0.899314,0.334432
0.899994,0.335622
0.900673,0.336885
0.901353,0.337776
0.902032,0.339138
0.902711,0.340168
0.903391,0.341149
0.90407,0.342423
0.90475,0.343956
0.905429,0.345385
0.906108,0.346417
0.906788,0.347123
0.907467,0.347765
0.908147,0.34859
0.908826,0.34909
0.909505,0.350053
0.910185,0.350942
0.910864,0.351778
0.911544,0.353299
0.912223,0.354606
0.912903,0.355882
0.913582,0.357154
0.914261,0.358409
0.914941,0.359622
0.91562,0.359686
0.9163,0.360186
0.916979,0.360786
0.917659,0.361447
0.918338,0.362266
0.919017,0.362872
0.919697,0.363816
0.920376,0.364735
0.921056,0.365274
0.921735,0.36573
0.922414,0.367437
0.923094,0.367979
0.923773,0.368884
0.924453,0.37
0.925132,0.371424
0.925812,0.373209
0.926491,0.374317
0.92717,0.374517
0.92785,0.374963
0.928529,0.375476
0.929209,0.375968
0.929888,0.376842
0.930567,0.377601
0.931247,0.37833
0.931926,0.378568
0.932606,0.378687
0.933285,0.379285
0.933964,0.379692
0.934644,0.380428
0.935323,0.380833
0.936003,0.381059
0.936682,0.381533
0.937362,0.38282
0.938041,0.383293
0.93872,0.384084
0.9394,0.385159
0.940079,0.38606
0.940759,0.386373
0.941438,0.386753
0.942118,0.387151
0.942797,0.387575
0.943476,0.387986
0.944156,0.3885
0.944835,0.38941
0.945515,0.390088
0.946194,0.390492
0.946873,0.390921
0.947553,0.391561
0.948232,0.392504
0.948912,0.393742
